unix_timestamp,active_jobs,readable_time
1347667200,61.608969907,2012/09/15 02:00:00
1347753600,30.743402778,2012/09/16 02:00:00
1347840000,34.183564815,2012/09/17 02:00:00
1347926400,12.666203704,2012/09/18 02:00:00
1348012800,17.813425926,2012/09/19 02:00:00
1348099200,8.8884490741,2012/09/20 02:00:00
1348185600,5.9127083333,2012/09/21 02:00:00
1348272000,8.2544907407,2012/09/22 02:00:00
1348358400,10.760659722,2012/09/23 02:00:00
1348444800,10.079351852,2012/09/24 02:00:00
1348531200,12.251163194,2012/09/25 02:00:00
1348617600,13.02015625,2012/09/26 02:00:00
1348704000,35.555590278,2012/09/27 02:00:00
1348790400,31.887766204,2012/09/28 02:00:00
1348876800,17.345439815,2012/09/29 02:00:00
1348963200,12.388599537,2012/09/30 02:00:00
1349049600,8.246087963,2012/10/01 02:00:00
1349136000,10.996597222,2012/10/02 02:00:00
1349222400,9.8176273148,2012/10/03 02:00:00
1349308800,12.897650463,2012/10/04 02:00:00
1349395200,16.562881944,2012/10/05 02:00:00
1349481600,14.524282407,2012/10/06 02:00:00
1349568000,13.739548611,2012/10/07 02:00:00
1349654400,13.708136574,2012/10/08 02:00:00
1349740800,29.602430556,2012/10/09 02:00:00
1349827200,18.075486111,2012/10/10 02:00:00
1349913600,37.752962963,2012/10/11 02:00:00
1350000000,9.7053935185,2012/10/12 02:00:00
1350086400,12.815023148,2012/10/13 02:00:00
1350172800,12.14818287,2012/10/14 02:00:00
1350259200,9.2115625,2012/10/15 02:00:00
1350345600,40.611724537,2012/10/16 02:00:00
1350432000,9.2655092593,2012/10/17 02:00:00
1350518400,6.7919444444,2012/10/18 02:00:00
1350604800,10.025613426,2012/10/19 02:00:00
1350691200,6.9171296296,2012/10/20 02:00:00
1350777600,30.095231481,2012/10/21 02:00:00
1350864000,33.869074074,2012/10/22 02:00:00
1350950400,17.425532407,2012/10/23 02:00:00
1351036800,10.169282407,2012/10/24 02:00:00
1351123200,67.685081019,2012/10/25 02:00:00
1351209600,76.520706019,2012/10/26 02:00:00
1351296000,73.159699074,2012/10/27 02:00:00
1351382400,64.288055556,2012/10/28 02:00:00
1351468800,50.47693287,2012/10/29 01:00:00
1351555200,45.817222222,2012/10/30 01:00:00
1351641600,67.839756944,2012/10/31 01:00:00
1351728000,56.229351852,2012/11/01 01:00:00
1351814400,43.840034722,2012/11/02 01:00:00
1351900800,29.621550926,2012/11/03 01:00:00
1351987200,21.132986111,2012/11/04 01:00:00
1352073600,31.469525463,2012/11/05 01:00:00
1352160000,28.656597222,2012/11/06 01:00:00
1352246400,19.228842593,2012/11/07 01:00:00
1352332800,28.13400463,2012/11/08 01:00:00
1352419200,34.878194444,2012/11/09 01:00:00
1352505600,26.160405093,2012/11/10 01:00:00
1352592000,26.032164352,2012/11/11 01:00:00
1352678400,26.070081019,2012/11/12 01:00:00
1352764800,48.391990741,2012/11/13 01:00:00
1352851200,44.729907407,2012/11/14 01:00:00
1352937600,28.032303241,2012/11/15 01:00:00
1353024000,40.851666667,2012/11/16 01:00:00
1353110400,59.318587963,2012/11/17 01:00:00
1353196800,66.63443287,2012/11/18 01:00:00
1353283200,57.999270833,2012/11/19 01:00:00
1353369600,58.924652778,2012/11/20 01:00:00
1353456000,58.796377315,2012/11/21 01:00:00
1353542400,77.322650463,2012/11/22 01:00:00
1353628800,109.58,2012/11/23 01:00:00
1353715200,119.68585648,2012/11/24 01:00:00
1353801600,88.000219907,2012/11/25 01:00:00
1353888000,78.413946759,2012/11/26 01:00:00
1353974400,102.05371528,2012/11/27 01:00:00
1354060800,123.05622685,2012/11/28 01:00:00
1354147200,129.04637731,2012/11/29 01:00:00
1354233600,106.33363426,2012/11/30 01:00:00
1354320000,85.14400463,2012/12/01 01:00:00
1354406400,100.88001157,2012/12/02 01:00:00
1354492800,99.550821759,2012/12/03 01:00:00
1354579200,103.53856481,2012/12/04 01:00:00
1354665600,105.62238426,2012/12/05 01:00:00
1354752000,78.00869213,2012/12/06 01:00:00
1354838400,54.85537037,2012/12/07 01:00:00
1354924800,49.317048611,2012/12/08 01:00:00
1355011200,33.417002315,2012/12/09 01:00:00
1355097600,26.306111111,2012/12/10 01:00:00
1355184000,23.323472222,2012/12/11 01:00:00
1355270400,19.6309375,2012/12/12 01:00:00
1355356800,35.46494213,2012/12/13 01:00:00
1355443200,50.6703125,2012/12/14 01:00:00
1355529600,48.699050926,2012/12/15 01:00:00
1355616000,48.403784722,2012/12/16 01:00:00
1355702400,47.648460648,2012/12/17 01:00:00
1355788800,46.532604167,2012/12/18 01:00:00
1355875200,52.120775463,2012/12/19 01:00:00
1355961600,71.620266204,2012/12/20 01:00:00
1356048000,75.184969397,2012/12/21 01:00:00
1356134400,74.860971892,2012/12/22 01:00:00
1356220800,76.934131944,2012/12/23 01:00:00
1356307200,75.173657407,2012/12/24 01:00:00
1356393600,74.554791667,2012/12/25 01:00:00
1356480000,77.921041667,2012/12/26 01:00:00
1356566400,82.6640625,2012/12/27 01:00:00
1356652800,79.518078704,2012/12/28 01:00:00
1356739200,76.786898148,2012/12/29 01:00:00
1356825600,60.097789352,2012/12/30 01:00:00
1356912000,47.64875,2012/12/31 01:00:00
1356998400,39.977569444,2013/01/01 01:00:00
1357084800,21.139224537,2013/01/02 01:00:00
1357171200,17.403356481,2013/01/03 01:00:00
1357257600,16.116412037,2013/01/04 01:00:00
1357344000,16.600127315,2013/01/05 01:00:00
1357430400,16.216736111,2013/01/06 01:00:00
1357516800,19.229375,2013/01/07 01:00:00
1357603200,44.423553241,2013/01/08 01:00:00
1357689600,21.962019707,2013/01/09 01:00:00
1357776000,25.490219907,2013/01/10 01:00:00
1357862400,64.119664352,2013/01/11 01:00:00
1357948800,79.031365741,2013/01/12 01:00:00
1358035200,40.030810185,2013/01/13 01:00:00
1358121600,39.497824074,2013/01/14 01:00:00
1358208000,57.401458333,2013/01/15 01:00:00
1358294400,27.639664352,2013/01/16 01:00:00
1358380800,40.965358796,2013/01/17 01:00:00
1358467200,58.538449074,2013/01/18 01:00:00
1358553600,77.166898148,2013/01/19 01:00:00
1358640000,80.855173611,2013/01/20 01:00:00
1358726400,22.166400463,2013/01/21 01:00:00
1358812800,69.224849537,2013/01/22 01:00:00
1358899200,64.968090278,2013/01/23 01:00:00
1358985600,92.182083333,2013/01/24 01:00:00
1359072000,109.12700231,2013/01/25 01:00:00
1359158400,150.22885417,2013/01/26 01:00:00
1359244800,146.95674769,2013/01/27 01:00:00
1359331200,41.508159722,2013/01/28 01:00:00
1359417600,38.386446759,2013/01/29 01:00:00
1359504000,68.851655093,2013/01/30 01:00:00
1359590400,76.868101852,2013/01/31 01:00:00
1359676800,108.67834491,2013/02/01 01:00:00
1359763200,128.76878472,2013/02/02 01:00:00
1359849600,88.706342593,2013/02/03 01:00:00
1359936000,68.62130787,2013/02/04 01:00:00
1360022400,84.860196759,2013/02/05 01:00:00
1360108800,138.35518519,2013/02/06 01:00:00
1360195200,153.98250209,2013/02/07 01:00:00
1360281600,127.32921296,2013/02/08 01:00:00
1360368000,146.30438657,2013/02/09 01:00:00
1360454400,90.784768519,2013/02/10 01:00:00
1360540800,108.52953704,2013/02/11 01:00:00
1360627200,104.65271991,2013/02/12 01:00:00
1360713600,119.15642361,2013/02/13 01:00:00
1360800000,130.81134259,2013/02/14 01:00:00
1360886400,121.39201389,2013/02/15 01:00:00
1360972800,154.08829861,2013/02/16 01:00:00
1361059200,110.35861111,2013/02/17 01:00:00
1361145600,72.91775463,2013/02/18 01:00:00
1361232000,106.62695602,2013/02/19 01:00:00
1361318400,142.15721065,2013/02/20 01:00:00
1361404800,142.86366898,2013/02/21 01:00:00
1361491200,193.81113426,2013/02/22 01:00:00
1361577600,102.04778935,2013/02/23 01:00:00
1361664000,67.010717593,2013/02/24 01:00:00
1361750400,52.641331019,2013/02/25 01:00:00
1361836800,70.680185185,2013/02/26 01:00:00
1361923200,81.28755787,2013/02/27 01:00:00
1362009600,39.220393519,2013/02/28 01:00:00
1362096000,100.96739583,2013/03/01 01:00:00
1362182400,132.05008102,2013/03/02 01:00:00
1362268800,131.10648148,2013/03/03 01:00:00
1362355200,86.104143519,2013/03/04 01:00:00
1362441600,126.9437037,2013/03/05 01:00:00
1362528000,114.45956019,2013/03/06 01:00:00
1362614400,158.9509375,2013/03/07 01:00:00
1362700800,179.54827546,2013/03/08 01:00:00
1362787200,165.20601852,2013/03/09 01:00:00
1362873600,133.2671875,2013/03/10 01:00:00
1362960000,88.086967593,2013/03/11 01:00:00
1363046400,93.162094907,2013/03/12 01:00:00
1363132800,131.41076389,2013/03/13 01:00:00
1363219200,113.13953704,2013/03/14 01:00:00
1363305600,153.94181713,2013/03/15 01:00:00
1363392000,162.93850694,2013/03/16 01:00:00
1363478400,142.62167824,2013/03/17 01:00:00
1363564800,110.23265046,2013/03/18 01:00:00
1363651200,87.372789352,2013/03/19 01:00:00
1363737600,108.27728009,2013/03/20 01:00:00
1363824000,79.798888889,2013/03/21 01:00:00
1363910400,44.798946759,2013/03/22 01:00:00
1363996800,79.563923611,2013/03/23 01:00:00
1364083200,81.667905093,2013/03/24 01:00:00
1364169600,93.256678241,2013/03/25 01:00:00
1364256000,66.903298611,2013/03/26 01:00:00
1364342400,45.114664352,2013/03/27 01:00:00
1364428800,42.709421296,2013/03/28 01:00:00
1364515200,22.279490741,2013/03/29 01:00:00
1364601600,24.50837963,2013/03/30 01:00:00
1364688000,28.069282407,2013/03/31 01:00:00
1364774400,27.714328704,2013/04/01 02:00:00
1364860800,41.641284722,2013/04/02 02:00:00
1364947200,36.689571759,2013/04/03 02:00:00
1365033600,99.511481481,2013/04/04 02:00:00
1365120000,113.74134259,2013/04/05 02:00:00
1365206400,84.391111111,2013/04/06 02:00:00
1365292800,23.776145833,2013/04/07 02:00:00
1365379200,15.41400463,2013/04/08 02:00:00
1365465600,71.357997685,2013/04/09 02:00:00
1365552000,108.17355324,2013/04/10 02:00:00
1365638400,91.574652778,2013/04/11 02:00:00
1365724800,88.5928125,2013/04/12 02:00:00
1365811200,95.838541667,2013/04/13 02:00:00
1365897600,116.1043287,2013/04/14 02:00:00
1365984000,125.82758102,2013/04/15 02:00:00
1366070400,78.524050926,2013/04/16 02:00:00
